vendor,item_name,size,category,material_class,unit,source_file,notes,price,price_basis
ASG,Clear Plate,#00,glass,silica_sand_substitute,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,14.8,10lb bag
ASG,Clear Plate,#00,glass,silica_sand_substitute,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,3.65,1lb bag
ASG,Clear Plate,#00,glass,silica_sand_substitute,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,30.75,25lb bag
ASG,Clear Plate,#00,glass,silica_sand_substitute,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,48.5,50lb bag
ASG,Clear Plate,#00,glass,silica_sand_substitute,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,9.45,5lb bag
ASG,Clear Plate,#1,glass,silica_sand_substitute,,ASG Retail Price List JAN-22.pdf,,,
ASG,Clear Plate,#1,glass,silica_sand_substitute,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,14.8,10lb bag
ASG,Clear Plate,#1,glass,silica_sand_substitute,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,3.65,1lb bag
ASG,Clear Plate,#1,glass,silica_sand_substitute,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,30.75,25lb bag
ASG,Clear Plate,#1,glass,silica_sand_substitute,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,48.5,50lb bag
ASG,Clear Plate,#1,glass,silica_sand_substitute,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,9.45,5lb bag
ASG,Clear Plate,#2,glass,silica_sand_substitute,,ASG Retail Price List JAN-22.pdf,,,
ASG,Clear Plate,#2,glass,silica_sand_substitute,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,14.8,10lb bag
ASG,Clear Plate,#2,glass,silica_sand_substitute,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,3.65,1lb bag
ASG,Clear Plate,#2,glass,silica_sand_substitute,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,30.75,25lb bag
ASG,Clear Plate,#2,glass,silica_sand_substitute,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,48.5,50lb bag
ASG,Clear Plate,#2,glass,silica_sand_substitute,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,9.45,5lb bag
ASG,Clear Plate,#3,glass,silica_sand_substitute,,ASG Retail Price List JAN-22.pdf,,,
ASG,Clear Plate,#3,glass,silica_sand_substitute,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,14.8,10lb bag
ASG,Clear Plate,#3,glass,silica_sand_substitute,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,3.65,1lb bag
ASG,Clear Plate,#3,glass,silica_sand_substitute,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,30.75,25lb bag
ASG,Clear Plate,#3,glass,silica_sand_substitute,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,48.5,50lb bag
ASG,Clear Plate,#3,glass,silica_sand_substitute,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,9.45,5lb bag
ASG,Clear Plate,Fines,glass,silica_sand_substitute,,ASG Retail Price List JAN-22.pdf,,,
ASG,Clear Plate,Fines,glass,silica_sand_substitute,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,14.8,10lb bag
ASG,Clear Plate,Fines,glass,silica_sand_substitute,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,3.65,1lb bag
ASG,Clear Plate,Fines,glass,silica_sand_substitute,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,30.75,25lb bag
ASG,Clear Plate,Fines,glass,silica_sand_substitute,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,48.5,50lb bag
ASG,Clear Plate,Fines,glass,silica_sand_substitute,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,9.45,5lb bag
ASG,Clear Reflective,#2,mirror,tempered_reflective,,ASG Retail Price List JAN-22.pdf,,,
ASG,Clear Reflective,Medium,mirror,tempered_reflective,,ASG Retail Price List JAN-22.pdf,,,
ASG,Concord Grape,#1,glass,bean_pebble,,ASG Retail Price List JAN-22.pdf,,,
ASG,Concord Grape,#2,glass,bean_pebble,,ASG Retail Price List JAN-22.pdf,,,
ASG,Concord Grape,#3,glass,bean_pebble,,ASG Retail Price List JAN-22.pdf,,,
ASG,Concord Grape,Medium,glass,bean_pebble,,ASG Retail Price List JAN-22.pdf,,,
ASG,Confetti Mix,Large,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Confetti Mix,Medium,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Confetti Mix,Small,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Copper Reflective,#2,mirror,tempered_reflective,,ASG Retail Price List JAN-22.pdf,,,
ASG,Copper Reflective,Medium,mirror,tempered_reflective,,ASG Retail Price List JAN-22.pdf,,,
ASG,Cotton Candy,#1,glass,bean_pebble,,ASG Retail Price List JAN-22.pdf,,,
ASG,Cotton Candy,#2,glass,bean_pebble,,ASG Retail Price List JAN-22.pdf,,,
ASG,Cotton Candy,#3,glass,bean_pebble,,ASG Retail Price List JAN-22.pdf,,,
ASG,Cotton Candy,Medium,glass,bean_pebble,,ASG Retail Price List JAN-22.pdf,,,
ASG,Cotton Candy Iridescent,#1,glass,bean_pebble_iridescent,,ASG Retail Price List JAN-22.pdf,,,
ASG,Cotton Candy Iridescent,#2,glass,bean_pebble_iridescent,,ASG Retail Price List JAN-22.pdf,,,
ASG,Cotton Candy Iridescent,#3,glass,bean_pebble_iridescent,,ASG Retail Price List JAN-22.pdf,,,
ASG,Cotton Candy Iridescent,Medium,glass,bean_pebble_iridescent,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Amber,Large,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Amber,Medium,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Amber,Small,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Blue,Large,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Blue,Medium,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Blue,Small,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Clear,#0,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Clear,#0,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Crystal Clear,#0,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Crystal Clear,#0,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Crystal Clear,#0,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Crystal Clear,#0,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Crystal Clear,#00,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Clear,#1,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Clear,#1,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Crystal Clear,#1,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Crystal Clear,#1,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Crystal Clear,#1,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Crystal Clear,#1,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Crystal Clear,#2,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Clear,#2,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Crystal Clear,#2,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Crystal Clear,#2,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Crystal Clear,#2,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Crystal Clear,#2,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Crystal Clear,#3,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Clear,#3,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Crystal Clear,#3,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Crystal Clear,#3,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Crystal Clear,#3,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Crystal Clear,#3,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Crystal Clear,Large,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Clear,Medium,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Clear,Small,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Green,Large,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Green,Medium,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Green,Small,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Teal,Large,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Teal,Medium,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Teal,Small,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Turquoise,Large,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Turquoise,Medium,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Crystal Turquoise,Small,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Dark Blue,#0,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Dark Blue,#0,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Dark Blue,#0,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Dark Blue,#0,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Dark Blue,#0,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Dark Blue,#0,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Dark Blue,#00,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Dark Blue,#1,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Dark Blue,#1,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Dark Blue,#1,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Dark Blue,#1,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Dark Blue,#1,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Dark Blue,#1,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Dark Blue,#2,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Dark Blue,#2,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Dark Blue,#2,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Dark Blue,#2,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Dark Blue,#2,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Dark Blue,#2,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Dark Blue,#3,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Dark Blue,#3,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Dark Blue,#3,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Dark Blue,#3,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Dark Blue,#3,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Dark Blue,#3,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Dark Green,#0,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Dark Green,#0,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Dark Green,#0,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Dark Green,#0,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Dark Green,#0,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Dark Green,#0,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Dark Green,#00,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Dark Green,#1,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Dark Green,#1,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Dark Green,#1,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Dark Green,#1,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Dark Green,#1,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Dark Green,#1,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Dark Green,#2,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Dark Green,#2,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Dark Green,#2,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Dark Green,#2,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Dark Green,#2,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Dark Green,#2,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Dark Green,#3,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Dark Green,#3,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Dark Green,#3,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Dark Green,#3,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Dark Green,#3,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Dark Green,#3,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Earthtone Mix,#0,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Earthtone Mix,#0,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Earthtone Mix,#0,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Earthtone Mix,#0,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Earthtone Mix,#0,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Earthtone Mix,#0,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Earthtone Mix,#00,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Earthtone Mix,#1,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Earthtone Mix,#1,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Earthtone Mix,#1,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Earthtone Mix,#1,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Earthtone Mix,#1,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Earthtone Mix,#1,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Earthtone Mix,#2,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Earthtone Mix,#2,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Earthtone Mix,#2,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Earthtone Mix,#2,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Earthtone Mix,#2,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Earthtone Mix,#2,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Earthtone Mix,#3,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Earthtone Mix,#3,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Earthtone Mix,#3,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Earthtone Mix,#3,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Earthtone Mix,#3,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Earthtone Mix,#3,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Flat Orange,,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Size availability ambiguous in parsed sheet; verify before using for filtering,70.4,10lb bag
ASG,Flat Orange,,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Size availability ambiguous in parsed sheet; verify before using for filtering,8.54,1lb bag
ASG,Flat Orange,,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Size availability ambiguous in parsed sheet; verify before using for filtering,161.0,25lb bag
ASG,Flat Orange,,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Size availability ambiguous in parsed sheet; verify before using for filtering,292.0,50lb bag
ASG,Flat Orange,,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Size availability ambiguous in parsed sheet; verify before using for filtering,39.2,5lb bag
ASG,Flat Orange,#0,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Flat Orange,#00,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Flat Orange,#1,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Flat Orange,#2,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Flat Orange,#3,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Flat Red,,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Size availability ambiguous in parsed sheet; verify before using for filtering,70.4,10lb bag
ASG,Flat Red,,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Size availability ambiguous in parsed sheet; verify before using for filtering,8.54,1lb bag
ASG,Flat Red,,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Size availability ambiguous in parsed sheet; verify before using for filtering,161.0,25lb bag
ASG,Flat Red,,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Size availability ambiguous in parsed sheet; verify before using for filtering,292.0,50lb bag
ASG,Flat Red,,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Size availability ambiguous in parsed sheet; verify before using for filtering,39.2,5lb bag
